date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:01:34	867/867	---MCZ	200	added ('OK')	text/css	etag:W/%2264e4a7f5-363%22	https://woodmart.xtemos.com/wp-content/themes/woodmart/css/parts/widget-recent-post-comments.min.css?ver=7.5.1	C:/My%20Web%20Sites/HTTRACK%20CLONE/woodmart.xtemos.com/wp-content/themes/woodmart/css/parts/widget-recent-post-comments.min8c10.css	(from https://woodmart.xtemos.com/demo-retail/demo/retail/?add-to-cart=21691)
20:01:35	746/746	---MCZ	200	added ('OK')	text/css	etag:W/%2263345d38-2ea%22	https://woodmart.xtemos.com/wp-content/themes/woodmart/css/parts/widget-wd-recent-posts.min.css?ver=7.5.1	C:/My%20Web%20Sites/HTTRACK%20CLONE/woodmart.xtemos.com/wp-content/themes/woodmart/css/parts/widget-wd-recent-posts.min8c10.css	(from https://woodmart.xtemos.com/demo-retail/demo/retail/?add-to-cart=21691)
20:01:35	503/503	---MCZ	200	added ('OK')	text/css	etag:W/%2263345d38-1f7%22	https://woodmart.xtemos.com/wp-content/themes/woodmart/css/parts/widget-nav.min.css?ver=7.5.1	C:/My%20Web%20Sites/HTTRACK%20CLONE/woodmart.xtemos.com/wp-content/themes/woodmart/css/parts/widget-nav.min8c10.css	(from https://woodmart.xtemos.com/demo-retail/demo/retail/?add-to-cart=21691)
20:01:35	1688/1688	---MCZ	200	added ('OK')	text/css	etag:W/%22658d8082-698%22	https://woodmart.xtemos.com/wp-content/themes/woodmart/css/parts/woo-widget-wd-layered-nav.min.css?ver=7.5.1	C:/My%20Web%20Sites/HTTRACK%20CLONE/woodmart.xtemos.com/wp-content/themes/woodmart/css/parts/woo-widget-wd-layered-nav.min8c10.css	(from https://woodmart.xtemos.com/demo-retail/demo/retail/?add-to-cart=21691)
20:01:35	2715/2715	---MCZ	200	added ('OK')	text/css	etag:W/%2264e4a7f5-a9b%22	https://woodmart.xtemos.com/wp-content/themes/woodmart/css/parts/woo-mod-swatches-base.min.css?ver=7.5.1	C:/My%20Web%20Sites/HTTRACK%20CLONE/woodmart.xtemos.com/wp-content/themes/woodmart/css/parts/woo-mod-swatches-base.min8c10.css	(from https://woodmart.xtemos.com/demo-retail/demo/retail/?add-to-cart=21691)
20:01:36	2897/2897	---MCZ	200	added ('OK')	text/css	etag:W/%2265857cea-b51%22	https://woodmart.xtemos.com/wp-content/themes/woodmart/css/parts/woo-mod-swatches-filter.min.css?ver=7.5.1	C:/My%20Web%20Sites/HTTRACK%20CLONE/woodmart.xtemos.com/wp-content/themes/woodmart/css/parts/woo-mod-swatches-filter.min8c10.css	(from https://woodmart.xtemos.com/demo-retail/demo/retail/?add-to-cart=21691)
20:01:36	2407/2407	---MCZ	200	added ('OK')	text/css	etag:W/%2266167acb-967%22	https://woodmart.xtemos.com/wp-content/themes/woodmart/css/parts/woo-widget-product-cat.min.css?ver=7.5.1	C:/My%20Web%20Sites/HTTRACK%20CLONE/woodmart.xtemos.com/wp-content/themes/woodmart/css/parts/woo-widget-product-cat.min8c10.css	(from https://woodmart.xtemos.com/demo-retail/demo/retail/?add-to-cart=21691)
20:01:36	1299/1299	---MCZ	200	added ('OK')	text/css	etag:W/%2265857cea-513%22	https://woodmart.xtemos.com/wp-content/themes/woodmart/css/parts/woo-widget-layered-nav-stock-status.min.css?ver=7.5.1	C:/My%20Web%20Sites/HTTRACK%20CLONE/woodmart.xtemos.com/wp-content/themes/woodmart/css/parts/woo-widget-layered-nav-stock-status.min8c10.css	(from https://woodmart.xtemos.com/demo-retail/demo/retail/?add-to-cart=21691)
20:01:36	1013/1013	---MCZ	200	added ('OK')	text/css	etag:W/%2263345d38-3f5%22	https://woodmart.xtemos.com/wp-content/themes/woodmart/css/parts/woo-widget-product-list.min.css?ver=7.5.1	C:/My%20Web%20Sites/HTTRACK%20CLONE/woodmart.xtemos.com/wp-content/themes/woodmart/css/parts/woo-widget-product-list.min8c10.css	(from https://woodmart.xtemos.com/demo-retail/demo/retail/?add-to-cart=21691)
20:01:37	2620/2620	---MCZ	200	added ('OK')	text/css	etag:W/%2266167acb-a3c%22	https://woodmart.xtemos.com/wp-content/themes/woodmart/css/parts/woo-widget-slider-price-filter.min.css?ver=7.5.1	C:/My%20Web%20Sites/HTTRACK%20CLONE/woodmart.xtemos.com/wp-content/themes/woodmart/css/parts/woo-widget-slider-price-filter.min8c10.css	(from https://woodmart.xtemos.com/demo-retail/demo/retail/?add-to-cart=21691)
20:01:37	1053/1053	---MCZ	200	added ('OK')	text/css	etag:W/%2265857cea-41d%22	https://woodmart.xtemos.com/wp-content/themes/woodmart/css/parts/int-wpcf7.min.css?ver=7.5.1	C:/My%20Web%20Sites/HTTRACK%20CLONE/woodmart.xtemos.com/wp-content/themes/woodmart/css/parts/int-wpcf7.min8c10.css	(from https://woodmart.xtemos.com/demo-retail/demo/retail/?add-to-cart=21691)
20:01:38	1065/1065	---MCZ	200	added ('OK')	text/css	etag:W/%2266167acb-429%22	https://woodmart.xtemos.com/wp-content/themes/woodmart/css/parts/int-mc4wp.min.css?ver=7.5.1	C:/My%20Web%20Sites/HTTRACK%20CLONE/woodmart.xtemos.com/wp-content/themes/woodmart/css/parts/int-mc4wp.min8c10.css	(from https://woodmart.xtemos.com/demo-retail/demo/retail/?add-to-cart=21691)
20:01:38	0/0	---M--	200	added ('OK')	text/css	etag:%2264e4a7f5-0%22	https://woodmart.xtemos.com/wp-content/themes/woodmart/css/parts/int-woo-paypal-payments.min.css?ver=7.5.1	C:/My%20Web%20Sites/HTTRACK%20CLONE/woodmart.xtemos.com/wp-content/themes/woodmart/css/parts/int-woo-paypal-payments.min8c10.css	(from https://woodmart.xtemos.com/demo-retail/demo/retail/?add-to-cart=21691)
20:01:38	15029/15029	---MCZ	200	added ('OK')	text/css	etag:W/%22658d8082-3ab5%22	https://woodmart.xtemos.com/wp-content/themes/woodmart/css/parts/int-wpb-base.min.css?ver=7.5.1	C:/My%20Web%20Sites/HTTRACK%20CLONE/woodmart.xtemos.com/wp-content/themes/woodmart/css/parts/int-wpb-base.min8c10.css	(from https://woodmart.xtemos.com/demo-retail/demo/retail/?add-to-cart=21691)
20:01:39	810/810	---MCZ	200	added ('OK')	text/css	etag:W/%2264e4a7f5-32a%22	https://woodmart.xtemos.com/wp-content/themes/woodmart/css/parts/int-wpb-base-deprecated.min.css?ver=7.5.1	C:/My%20Web%20Sites/HTTRACK%20CLONE/woodmart.xtemos.com/wp-content/themes/woodmart/css/parts/int-wpb-base-deprecated.min8c10.css	(from https://woodmart.xtemos.com/demo-retail/demo/retail/?add-to-cart=21691)
20:01:39	6932/6932	---MCZ	200	added ('OK')	text/css	etag:W/%2266167acb-1b14%22	https://woodmart.xtemos.com/wp-content/themes/woodmart/css/parts/woocommerce-base.min.css?ver=7.5.1	C:/My%20Web%20Sites/HTTRACK%20CLONE/woodmart.xtemos.com/wp-content/themes/woodmart/css/parts/woocommerce-base.min8c10.css	(from https://woodmart.xtemos.com/demo-retail/demo/retail/?add-to-cart=21691)
20:01:39	535/535	---MCZ	200	added ('OK')	text/css	etag:W/%2264e4a7f5-217%22	https://woodmart.xtemos.com/wp-content/themes/woodmart/css/parts/mod-star-rating.min.css?ver=7.5.1	C:/My%20Web%20Sites/HTTRACK%20CLONE/woodmart.xtemos.com/wp-content/themes/woodmart/css/parts/mod-star-rating.min8c10.css	(from https://woodmart.xtemos.com/demo-retail/demo/retail/?add-to-cart=21691)
20:01:39	1151/1151	---MCZ	200	added ('OK')	text/css	etag:W/%2266167acb-47f%22	https://woodmart.xtemos.com/wp-content/themes/woodmart/css/parts/woo-el-track-order.min.css?ver=7.5.1	C:/My%20Web%20Sites/HTTRACK%20CLONE/woodmart.xtemos.com/wp-content/themes/woodmart/css/parts/woo-el-track-order.min8c10.css	(from https://woodmart.xtemos.com/demo-retail/demo/retail/?add-to-cart=21691)
20:01:39	2322/2322	---MCZ	200	added ('OK')	text/css	etag:W/%2265857cea-912%22	https://woodmart.xtemos.com/wp-content/themes/woodmart/css/parts/woo-mod-block-notices.min.css?ver=7.5.1	C:/My%20Web%20Sites/HTTRACK%20CLONE/woodmart.xtemos.com/wp-content/themes/woodmart/css/parts/woo-mod-block-notices.min8c10.css	(from https://woodmart.xtemos.com/demo-retail/demo/retail/?add-to-cart=21691)
20:01:40	833/833	---MCZ	200	added ('OK')	text/css	etag:W/%2264e4a7f5-341%22	https://woodmart.xtemos.com/wp-content/themes/woodmart/css/parts/woo-opt-free-progress-bar.min.css?ver=7.5.1	C:/My%20Web%20Sites/HTTRACK%20CLONE/woodmart.xtemos.com/wp-content/themes/woodmart/css/parts/woo-opt-free-progress-bar.min8c10.css	(from https://woodmart.xtemos.com/demo-retail/demo/retail/?add-to-cart=21691)
20:01:40	818/818	---MCZ	200	added ('OK')	text/css	etag:W/%2265857cea-332%22	https://woodmart.xtemos.com/wp-content/themes/woodmart/css/parts/woo-mod-progress-bar.min.css?ver=7.5.1	C:/My%20Web%20Sites/HTTRACK%20CLONE/woodmart.xtemos.com/wp-content/themes/woodmart/css/parts/woo-mod-progress-bar.min8c10.css	(from https://woodmart.xtemos.com/demo-retail/demo/retail/?add-to-cart=21691)
20:01:40	487/487	---MCZ	200	added ('OK')	text/css	etag:W/%22668bfdf6-1e7%22	https://woodmart.xtemos.com/wp-content/themes/woodmart-child/style.css?ver=7.5.1	C:/My%20Web%20Sites/HTTRACK%20CLONE/woodmart.xtemos.com/wp-content/themes/woodmart-child/style8c10.css	(from https://woodmart.xtemos.com/demo-retail/demo/retail/?add-to-cart=21691)
20:01:40	12767/12767	---MCZ	200	added ('OK')	text/css	etag:W/%226617f5c6-31df%22	https://woodmart.xtemos.com/wp-content/themes/woodmart/css/parts/header-base.min.css?ver=7.5.1	C:/My%20Web%20Sites/HTTRACK%20CLONE/woodmart.xtemos.com/wp-content/themes/woodmart/css/parts/header-base.min8c10.css	(from https://woodmart.xtemos.com/demo-retail/demo/retail/?add-to-cart=21691)
20:01:40	4812/4812	---MCZ	200	added ('OK')	text/css	etag:W/%2264e4a7f5-12cc%22	https://woodmart.xtemos.com/wp-content/themes/woodmart/css/parts/mod-tools.min.css?ver=7.5.1	C:/My%20Web%20Sites/HTTRACK%20CLONE/woodmart.xtemos.com/wp-content/themes/woodmart/css/parts/mod-tools.min8c10.css	(from https://woodmart.xtemos.com/demo-retail/demo/retail/?add-to-cart=21691)
20:01:41	2766/2766	---MCZ	200	added ('OK')	text/css	etag:W/%2265857cea-ace%22	https://woodmart.xtemos.com/wp-content/themes/woodmart/css/parts/header-el-base.min.css?ver=7.5.1	C:/My%20Web%20Sites/HTTRACK%20CLONE/woodmart.xtemos.com/wp-content/themes/woodmart/css/parts/header-el-base.min8c10.css	(from https://woodmart.xtemos.com/demo-retail/demo/retail/?add-to-cart=21691)
20:01:41	5814/5814	---MCZ	200	added ('OK')	text/css	etag:W/%2265857cea-16b6%22	https://woodmart.xtemos.com/wp-content/themes/woodmart/css/parts/el-social-icons.min.css?ver=7.5.1	C:/My%20Web%20Sites/HTTRACK%20CLONE/woodmart.xtemos.com/wp-content/themes/woodmart/css/parts/el-social-icons.min8c10.css	(from https://woodmart.xtemos.com/demo-retail/demo/retail/?add-to-cart=21691)
20:01:41	1002/1002	---MCZ	200	added ('OK')	text/css	etag:W/%2264e4a7f5-3ea%22	https://woodmart.xtemos.com/wp-content/themes/woodmart/css/parts/header-el-search.min.css?ver=7.5.1	C:/My%20Web%20Sites/HTTRACK%20CLONE/woodmart.xtemos.com/wp-content/themes/woodmart/css/parts/header-el-search.min8c10.css	(from https://woodmart.xtemos.com/demo-retail/demo/retail/?add-to-cart=21691)
20:01:41	1068/1068	---MCZ	200	added ('OK')	text/css	etag:W/%2264e4a7f5-42c%22	https://woodmart.xtemos.com/wp-content/themes/woodmart/css/parts/header-el-search-form.min.css?ver=7.5.1	C:/My%20Web%20Sites/HTTRACK%20CLONE/woodmart.xtemos.com/wp-content/themes/woodmart/css/parts/header-el-search-form.min8c10.css	(from https://woodmart.xtemos.com/demo-retail/demo/retail/?add-to-cart=21691)
20:01:42	2025/2025	---MCZ	200	added ('OK')	text/css	etag:W/%2266167acb-7e9%22	https://woodmart.xtemos.com/wp-content/themes/woodmart/css/parts/wd-search-results.min.css?ver=7.5.1	C:/My%20Web%20Sites/HTTRACK%20CLONE/woodmart.xtemos.com/wp-content/themes/woodmart/css/parts/wd-search-results.min8c10.css	(from https://woodmart.xtemos.com/demo-retail/demo/retail/?add-to-cart=21691)
20:01:42	1565/1565	---MCZ	200	added ('OK')	text/css	etag:W/%2265857cea-61d%22	https://woodmart.xtemos.com/wp-content/themes/woodmart/css/parts/wd-search-form.min.css?ver=7.5.1	C:/My%20Web%20Sites/HTTRACK%20CLONE/woodmart.xtemos.com/wp-content/themes/woodmart/css/parts/wd-search-form.min8c10.css	(from https://woodmart.xtemos.com/demo-retail/demo/retail/?add-to-cart=21691)
20:01:42	1672/1672	---MCZ	200	added ('OK')	text/css	etag:W/%2264e4a7f5-688%22	https://woodmart.xtemos.com/wp-content/themes/woodmart/css/parts/wd-search-cat.min.css?ver=7.5.1	C:/My%20Web%20Sites/HTTRACK%20CLONE/woodmart.xtemos.com/wp-content/themes/woodmart/css/parts/wd-search-cat.min8c10.css	(from https://woodmart.xtemos.com/demo-retail/demo/retail/?add-to-cart=21691)
20:01:42	2032/2032	---MCZ	200	added ('OK')	text/css	etag:W/%2266167acb-7f0%22	https://woodmart.xtemos.com/wp-content/themes/woodmart/css/parts/woo-mod-login-form.min.css?ver=7.5.1	C:/My%20Web%20Sites/HTTRACK%20CLONE/woodmart.xtemos.com/wp-content/themes/woodmart/css/parts/woo-mod-login-form.min8c10.css	(from https://woodmart.xtemos.com/demo-retail/demo/retail/?add-to-cart=21691)
20:01:43	353/353	---MCZ	200	added ('OK')	text/css	etag:W/%2264e4a7f5-161%22	https://woodmart.xtemos.com/wp-content/themes/woodmart/css/parts/header-el-my-account.min.css?ver=7.5.1	C:/My%20Web%20Sites/HTTRACK%20CLONE/woodmart.xtemos.com/wp-content/themes/woodmart/css/parts/header-el-my-account.min8c10.css	(from https://woodmart.xtemos.com/demo-retail/demo/retail/?add-to-cart=21691)
20:01:43	1008/1008	---MCZ	200	added ('OK')	text/css	etag:W/%2266167acb-3f0%22	https://woodmart.xtemos.com/wp-content/themes/woodmart/css/parts/header-el-cart-side.min.css?ver=7.5.1	C:/My%20Web%20Sites/HTTRACK%20CLONE/woodmart.xtemos.com/wp-content/themes/woodmart/css/parts/header-el-cart-side.min8c10.css	(from https://woodmart.xtemos.com/demo-retail/demo/retail/?add-to-cart=21691)
20:01:43	1557/1557	---MCZ	200	added ('OK')	text/css	etag:W/%2264e4a7f5-615%22	https://woodmart.xtemos.com/wp-content/themes/woodmart/css/parts/woo-mod-quantity.min.css?ver=7.5.1	C:/My%20Web%20Sites/HTTRACK%20CLONE/woodmart.xtemos.com/wp-content/themes/woodmart/css/parts/woo-mod-quantity.min8c10.css	(from https://woodmart.xtemos.com/demo-retail/demo/retail/?add-to-cart=21691)
20:01:43	2095/2095	---MCZ	200	added ('OK')	text/css	etag:W/%2265857cea-82f%22	https://woodmart.xtemos.com/wp-content/themes/woodmart/css/parts/header-el-cart.min.css?ver=7.5.1	C:/My%20Web%20Sites/HTTRACK%20CLONE/woodmart.xtemos.com/wp-content/themes/woodmart/css/parts/header-el-cart.min8c10.css	(from https://woodmart.xtemos.com/demo-retail/demo/retail/?add-to-cart=21691)
20:01:44	5754/5754	---MCZ	200	added ('OK')	text/css	etag:W/%2266167acb-167a%22	https://woodmart.xtemos.com/wp-content/themes/woodmart/css/parts/woo-widget-shopping-cart.min.css?ver=7.5.1	C:/My%20Web%20Sites/HTTRACK%20CLONE/woodmart.xtemos.com/wp-content/themes/woodmart/css/parts/woo-widget-shopping-cart.min8c10.css	(from https://woodmart.xtemos.com/demo-retail/demo/retail/?add-to-cart=21691)
20:01:44	90/90	---MCZ	200	added ('OK')	text/css	etag:W/%2265857cea-5a%22	https://woodmart.xtemos.com/wp-content/themes/woodmart/css/parts/header-el-mobile-nav-dropdown.min.css?ver=7.5.1	C:/My%20Web%20Sites/HTTRACK%20CLONE/woodmart.xtemos.com/wp-content/themes/woodmart/css/parts/header-el-mobile-nav-dropdown.min8c10.css	(from https://woodmart.xtemos.com/demo-retail/demo/retail/?add-to-cart=21691)
20:01:44	2373/2373	---MCZ	200	added ('OK')	text/css	etag:W/%2266167acb-945%22	https://woodmart.xtemos.com/wp-content/themes/woodmart/css/parts/header-el-category-nav.min.css?ver=7.5.1	C:/My%20Web%20Sites/HTTRACK%20CLONE/woodmart.xtemos.com/wp-content/themes/woodmart/css/parts/header-el-category-nav.min8c10.css	(from https://woodmart.xtemos.com/demo-retail/demo/retail/?add-to-cart=21691)
20:01:44	2069/2069	---MCZ	200	added ('OK')	text/css	etag:W/%2265857cea-815%22	https://woodmart.xtemos.com/wp-content/themes/woodmart/css/parts/mod-nav-vertical.min.css?ver=7.5.1	C:/My%20Web%20Sites/HTTRACK%20CLONE/woodmart.xtemos.com/wp-content/themes/woodmart/css/parts/mod-nav-vertical.min8c10.css	(from https://woodmart.xtemos.com/demo-retail/demo/retail/?add-to-cart=21691)
20:01:45	313/313	---MCZ	200	added ('OK')	text/css	etag:W/%2264e4a7f5-139%22	https://woodmart.xtemos.com/wp-content/themes/woodmart/css/parts/mod-nav-vertical-design-default.min.css?ver=7.5.1	C:/My%20Web%20Sites/HTTRACK%20CLONE/woodmart.xtemos.com/wp-content/themes/woodmart/css/parts/mod-nav-vertical-design-default.min8c10.css	(from https://woodmart.xtemos.com/demo-retail/demo/retail/?add-to-cart=21691)
20:01:45	6752/6752	---MCZ	200	added ('OK')	text/css	etag:W/%2266167acb-1a60%22	https://woodmart.xtemos.com/wp-content/themes/woodmart/css/parts/mod-dropdown-aside.min.css?ver=7.5.1	C:/My%20Web%20Sites/HTTRACK%20CLONE/woodmart.xtemos.com/wp-content/themes/woodmart/css/parts/mod-dropdown-aside.min8c10.css	(from https://woodmart.xtemos.com/demo-retail/demo/retail/?add-to-cart=21691)
20:01:45	1671/1671	---MCZ	200	added ('OK')	text/css	etag:W/%2266167acb-687%22	https://woodmart.xtemos.com/wp-content/themes/woodmart/css/parts/lib-swiper.min.css?ver=7.5.1	C:/My%20Web%20Sites/HTTRACK%20CLONE/woodmart.xtemos.com/wp-content/themes/woodmart/css/parts/lib-swiper.min8c10.css	(from https://woodmart.xtemos.com/demo-retail/demo/retail/?add-to-cart=21691)
20:01:46	1655/1655	---MCZ	200	added ('OK')	text/css	etag:W/%2266167acb-677%22	https://woodmart.xtemos.com/wp-content/themes/woodmart/css/parts/el-slider.min.css?ver=7.5.1	C:/My%20Web%20Sites/HTTRACK%20CLONE/woodmart.xtemos.com/wp-content/themes/woodmart/css/parts/el-slider.min8c10.css	(from https://woodmart.xtemos.com/demo-retail/demo/retail/?add-to-cart=21691)
20:01:47	1246/1246	---MCZ	200	added ('OK')	text/css	etag:W/%2265857cea-4de%22	https://woodmart.xtemos.com/wp-content/themes/woodmart/css/parts/el-slider-dots-style-2.min.css?ver=7.5.1	C:/My%20Web%20Sites/HTTRACK%20CLONE/woodmart.xtemos.com/wp-content/themes/woodmart/css/parts/el-slider-dots-style-2.min8c10.css	(from https://woodmart.xtemos.com/demo-retail/demo/retail/?add-to-cart=21691)
20:01:47	1994/1994	---MCZ	200	added ('OK')	text/css	etag:W/%2264e4a7f5-7ca%22	https://woodmart.xtemos.com/wp-content/themes/woodmart/css/parts/mod-animations-transform.min.css?ver=7.5.1	C:/My%20Web%20Sites/HTTRACK%20CLONE/woodmart.xtemos.com/wp-content/themes/woodmart/css/parts/mod-animations-transform.min8c10.css	(from https://woodmart.xtemos.com/demo-retail/demo/retail/?add-to-cart=21691)
20:01:48	605/605	---MCZ	200	added ('OK')	text/css	etag:W/%2263345d38-25d%22	https://woodmart.xtemos.com/wp-content/themes/woodmart/css/parts/el-responsive-text.min.css?ver=7.5.1	C:/My%20Web%20Sites/HTTRACK%20CLONE/woodmart.xtemos.com/wp-content/themes/woodmart/css/parts/el-responsive-text.min8c10.css	(from https://woodmart.xtemos.com/demo-retail/demo/retail/?add-to-cart=21691)
20:01:48	2952/2952	---MCZ	200	added ('OK')	text/css	etag:W/%2265857cea-b88%22	https://woodmart.xtemos.com/wp-content/themes/woodmart/css/parts/lib-swiper-arrows.min.css?ver=7.5.1	C:/My%20Web%20Sites/HTTRACK%20CLONE/woodmart.xtemos.com/wp-content/themes/woodmart/css/parts/lib-swiper-arrows.min8c10.css	(from https://woodmart.xtemos.com/demo-retail/demo/retail/?add-to-cart=21691)
20:01:49	1345/1345	---MCZ	200	added ('OK')	text/css	etag:W/%2265857cea-541%22	https://woodmart.xtemos.com/wp-content/themes/woodmart/css/parts/lib-swiper-pagin.min.css?ver=7.5.1	C:/My%20Web%20Sites/HTTRACK%20CLONE/woodmart.xtemos.com/wp-content/themes/woodmart/css/parts/lib-swiper-pagin.min8c10.css	(from https://woodmart.xtemos.com/demo-retail/demo/retail/?add-to-cart=21691)
20:01:49	1747/1747	---MCZ	200	added ('OK')	text/css	etag:W/%2266167acb-6d3%22	https://woodmart.xtemos.com/wp-content/themes/woodmart/css/parts/el-section-title.min.css?ver=7.5.1	C:/My%20Web%20Sites/HTTRACK%20CLONE/woodmart.xtemos.com/wp-content/themes/woodmart/css/parts/el-section-title.min8c10.css	(from https://woodmart.xtemos.com/demo-retail/demo/retail/?add-to-cart=21691)
20:01:49	1738/1738	---MCZ	200	added ('OK')	text/css	etag:W/%2264e4a7f5-6ca%22	https://woodmart.xtemos.com/wp-content/themes/woodmart/css/parts/el-section-title-style-under-and-over.min.css?ver=7.5.1	C:/My%20Web%20Sites/HTTRACK%20CLONE/woodmart.xtemos.com/wp-content/themes/woodmart/css/parts/el-section-title-style-under-and-over.min8c10.css	(from https://woodmart.xtemos.com/demo-retail/demo/retail/?add-to-cart=21691)
20:01:50	296/296	---MCZ	200	added ('OK')	text/css	etag:W/%22622380a5-128%22	https://woodmart.xtemos.com/wp-content/themes/woodmart/css/parts/mod-highlighted-text.min.css?ver=7.5.1	C:/My%20Web%20Sites/HTTRACK%20CLONE/woodmart.xtemos.com/wp-content/themes/woodmart/css/parts/mod-highlighted-text.min8c10.css	(from https://woodmart.xtemos.com/demo-retail/demo/retail/?add-to-cart=21691)
20:01:50	299/299	---MCZ	200	added ('OK')	text/css	etag:W/%2265857cea-12b%22	https://woodmart.xtemos.com/wp-content/themes/woodmart/css/parts/woo-categories-loop-layout-masonry.min.css?ver=7.5.1	C:/My%20Web%20Sites/HTTRACK%20CLONE/woodmart.xtemos.com/wp-content/themes/woodmart/css/parts/woo-categories-loop-layout-masonry.min8c10.css	(from https://woodmart.xtemos.com/demo-retail/demo/retail/?add-to-cart=21691)
20:01:50	1368/1368	---MCZ	200	added ('OK')	text/css	etag:W/%2264e4a7f5-558%22	https://woodmart.xtemos.com/wp-content/themes/woodmart/css/parts/woo-categories-loop-old.min.css?ver=7.5.1	C:/My%20Web%20Sites/HTTRACK%20CLONE/woodmart.xtemos.com/wp-content/themes/woodmart/css/parts/woo-categories-loop-old.min8c10.css	(from https://woodmart.xtemos.com/demo-retail/demo/retail/?add-to-cart=21691)
20:01:50	6039/6039	---MCZ	200	added ('OK')	text/css	etag:W/%2266167acb-1797%22	https://woodmart.xtemos.com/wp-content/themes/woodmart/css/parts/woo-product-loop.min.css?ver=7.5.1	C:/My%20Web%20Sites/HTTRACK%20CLONE/woodmart.xtemos.com/wp-content/themes/woodmart/css/parts/woo-product-loop.min8c10.css	(from https://woodmart.xtemos.com/demo-retail/demo/retail/?add-to-cart=21691)
20:01:51	8915/8915	---MCZ	200	added ('OK')	text/css	etag:W/%2266167acb-22d3%22	https://woodmart.xtemos.com/wp-content/themes/woodmart/css/parts/woo-product-loop-base.min.css?ver=7.5.1	C:/My%20Web%20Sites/HTTRACK%20CLONE/woodmart.xtemos.com/wp-content/themes/woodmart/css/parts/woo-product-loop-base.min8c10.css	(from https://woodmart.xtemos.com/demo-retail/demo/retail/?add-to-cart=21691)
20:01:51	1652/1652	---MCZ	200	added ('OK')	text/css	etag:W/%22658d8082-674%22	https://woodmart.xtemos.com/wp-content/themes/woodmart/css/parts/woo-mod-add-btn-replace.min.css?ver=7.5.1	C:/My%20Web%20Sites/HTTRACK%20CLONE/woodmart.xtemos.com/wp-content/themes/woodmart/css/parts/woo-mod-add-btn-replace.min8c10.css	(from https://woodmart.xtemos.com/demo-retail/demo/retail/?add-to-cart=21691)
20:01:51	1185/1185	---MCZ	200	added ('OK')	text/css	etag:W/%2264e4a7f5-4a1%22	https://woodmart.xtemos.com/wp-content/themes/woodmart/css/parts/mod-more-description.min.css?ver=7.5.1	C:/My%20Web%20Sites/HTTRACK%20CLONE/woodmart.xtemos.com/wp-content/themes/woodmart/css/parts/mod-more-description.min8c10.css	(from https://woodmart.xtemos.com/demo-retail/demo/retail/?add-to-cart=21691)
20:01:52	778/778	---MCZ	200	added ('OK')	text/css	etag:W/%2265857cea-30a%22	https://woodmart.xtemos.com/wp-content/themes/woodmart/css/parts/el-opt-highlight-product.min.css?ver=7.5.1	C:/My%20Web%20Sites/HTTRACK%20CLONE/woodmart.xtemos.com/wp-content/themes/woodmart/css/parts/el-opt-highlight-product.min8c10.css	(from https://woodmart.xtemos.com/demo-retail/demo/retail/?add-to-cart=21691)
20:01:52	2135/2135	---MCZ	200	added ('OK')	text/css	etag:W/%2266227099-857%22	https://woodmart.xtemos.com/wp-content/themes/woodmart/css/parts/lib-magnific-popup.min.css?ver=7.5.1	C:/My%20Web%20Sites/HTTRACK%20CLONE/woodmart.xtemos.com/wp-content/themes/woodmart/css/parts/lib-magnific-popup.min8c10.css	(from https://woodmart.xtemos.com/demo-retail/demo/retail/?add-to-cart=21691)
20:01:54	993/993	---MCZ	200	added ('OK')	text/css	etag:W/%2265857cea-3e1%22	https://woodmart.xtemos.com/wp-content/themes/woodmart/css/parts/el-countdown-timer.min.css?ver=7.5.1	C:/My%20Web%20Sites/HTTRACK%20CLONE/woodmart.xtemos.com/wp-content/themes/woodmart/css/parts/el-countdown-timer.min8c10.css	(from https://woodmart.xtemos.com/demo-retail/demo/retail/?add-to-cart=21691)
20:01:54	4310/4310	---MCZ	200	added ('OK')	text/css	etag:W/%2266167acb-10d6%22	https://woodmart.xtemos.com/wp-content/themes/woodmart/css/parts/el-tabs.min.css?ver=7.5.1	C:/My%20Web%20Sites/HTTRACK%20CLONE/woodmart.xtemos.com/wp-content/themes/woodmart/css/parts/el-tabs.min8c10.css	(from https://woodmart.xtemos.com/demo-retail/demo/retail/?add-to-cart=21691)
20:01:55	996/996	---MCZ	200	added ('OK')	text/css	etag:W/%2265857cea-3e4%22	https://woodmart.xtemos.com/wp-content/themes/woodmart/css/parts/el-product-tabs.min.css?ver=7.5.1	C:/My%20Web%20Sites/HTTRACK%20CLONE/woodmart.xtemos.com/wp-content/themes/woodmart/css/parts/el-product-tabs.min8c10.css	(from https://woodmart.xtemos.com/demo-retail/demo/retail/?add-to-cart=21691)
20:01:55	355/355	---MCZ	200	added ('OK')	text/css	etag:W/%2265857cea-163%22	https://woodmart.xtemos.com/wp-content/themes/woodmart/css/parts/mod-sticky-loader.min.css?ver=7.5.1	C:/My%20Web%20Sites/HTTRACK%20CLONE/woodmart.xtemos.com/wp-content/themes/woodmart/css/parts/mod-sticky-loader.min8c10.css	(from https://woodmart.xtemos.com/demo-retail/demo/retail/?add-to-cart=21691)
